,carat,cut,color,clarity,depth,table,price,x,y,z
40605,0.51,Premium,E,SI1,61.7,59.0,1624,5.12,5.09,3.15
40606,0.51,Premium,E,SI1,61.3,59.0,1624,5.15,5.13,3.15
40607,0.51,Good,E,SI1,64.3,55.0,1624,5.12,5.05,3.27
40608,0.52,Premium,E,SI1,61.8,60.0,1624,5.18,5.15,3.19
40609,0.52,Very Good,E,VS2,61.5,58.0,1625,5.18,5.24,3.2
40610,0.6,Ideal,G,VS2,62.1,57.0,1625,5.36,5.43,3.35
40611,0.55,Very Good,F,VS2,62.5,56.0,1625,5.23,5.27,3.28
40612,0.6,Premium,E,SI1,60.8,58.0,1625,5.46,5.5,3.33
40613,0.52,Ideal,H,VVS1,61.7,56.0,1625,5.17,5.2,3.19
40614,0.42,Ideal,H,VVS1,61.3,56.0,1625,4.83,4.86,2.97
40615,0.56,Ideal,H,VS2,61.3,56.0,1625,5.32,5.27,3.25
40616,0.53,Ideal,G,VS2,61.0,55.0,1625,5.23,5.24,3.2
40617,0.52,Ideal,F,VS2,61.1,56.0,1625,5.19,5.23,3.18
40618,0.52,Ideal,F,VS2,61.2,56.0,1625,5.19,5.37,3.2
40619,0.52,Good,E,VS2,64.3,56.0,1625,5.02,5.14,3.27
40620,0.7,Fair,I,SI2,65.9,58.0,1625,5.46,5.5,3.61
40621,0.71,Very Good,J,VS2,62.6,57.0,1626,5.64,5.7,3.55
40622,0.5,Ideal,H,VS2,61.7,55.0,1626,5.11,5.14,3.16
40623,0.5,Ideal,H,VS2,61.5,56.0,1626,5.11,5.13,3.15
40624,0.5,Good,F,VS2,57.7,61.0,1626,5.28,5.25,3.04
40625,0.56,Very Good,F,VS2,60.0,57.0,1627,5.34,5.39,3.22
40626,0.5,Very Good,D,VS2,62.8,60.0,1627,5.02,5.08,3.17
40627,0.5,Very Good,D,VS2,63.4,57.0,1627,5.05,5.08,3.21
40628,0.51,Very Good,F,VS1,63.3,57.0,1627,5.06,5.09,3.21
40629,0.51,Premium,F,VS1,60.7,59.0,1627,5.11,5.13,3.11
40630,0.61,Ideal,I,VS2,62.0,57.0,1627,5.43,5.46,3.37
40631,0.54,Premium,D,VS2,61.6,56.0,1627,5.24,5.18,3.21
40632,0.51,Very Good,H,VS1,60.7,56.0,1628,5.18,5.21,3.16
40633,0.51,Very Good,H,VS1,62.3,56.0,1628,5.1,5.13,3.18
40634,0.51,Very Good,H,VS1,62.3,57.0,1628,5.1,5.12,3.18
40635,0.5,Very Good,D,VS2,61.2,56.0,1628,5.14,5.16,3.15
40636,0.73,Good,E,I1,56.9,60.0,1628,5.98,5.93,3.39
40637,0.5,Ideal,D,VS2,62.0,56.0,1628,5.1,5.13,3.17
40638,0.5,Ideal,D,VS2,61.8,54.0,1628,5.13,5.16,3.18
40639,0.63,Ideal,G,SI1,61.7,54.0,1628,5.52,5.56,3.42
40640,0.63,Ideal,G,SI1,62.0,55.0,1628,5.49,5.54,3.42
40641,0.55,Very Good,E,VS2,61.7,59.0,1629,5.2,5.27,3.23
40642,0.52,Very Good,G,VS1,62.3,58.0,1629,5.14,5.17,3.21
40643,0.64,Very Good,D,SI2,62.8,54.0,1629,5.5,5.52,3.46
40644,0.52,Ideal,F,VS2,62.5,56.0,1629,5.12,5.16,3.21
40645,0.52,Ideal,D,VS2,61.9,54.0,1629,5.13,5.18,3.19
40646,0.52,Ideal,G,VS1,62.3,54.0,1629,5.15,5.18,3.22
40647,0.5,Premium,E,VS2,62.9,60.0,1629,5.04,5.01,3.16
40648,0.5,Premium,G,VS1,58.9,59.0,1629,5.21,5.15,3.05
40649,0.5,Premium,G,VS1,61.1,60.0,1629,5.1,5.05,3.1
40650,0.5,Premium,G,VS1,60.7,62.0,1629,5.1,5.08,3.09
40651,0.5,Premium,G,VS1,60.3,60.0,1629,5.1,5.08,3.07
40652,0.5,Premium,E,VS2,61.3,56.0,1629,5.16,5.11,3.15
40653,0.5,Ideal,E,VS2,61.0,56.0,1629,5.17,5.12,3.14
40654,0.5,Ideal,E,VS2,62.2,56.0,1629,5.12,5.11,3.18
40655,0.5,Very Good,E,VS2,60.0,63.0,1629,5.12,5.08,3.06
40656,0.5,Ideal,E,VS2,61.4,56.0,1629,5.12,5.08,3.13
40657,0.5,Premium,E,VS2,61.8,59.0,1629,5.12,5.08,3.15
40658,0.5,Premium,E,VS2,61.4,58.0,1629,5.1,5.07,3.12
40659,0.5,Ideal,E,VS2,62.1,57.0,1629,5.1,5.05,3.15
40660,0.5,Ideal,E,VS2,63.0,54.0,1629,5.09,5.04,3.19
40661,0.5,Very Good,E,VS2,63.5,54.0,1629,5.08,5.03,3.21
40662,0.5,Very Good,E,VS2,63.4,58.0,1629,5.06,5.04,3.2
40663,0.5,Very Good,E,VS2,63.5,58.0,1629,5.07,5.04,3.21
40664,0.5,Premium,E,VS2,62.4,62.0,1629,5.07,5.03,3.15
40665,0.5,Ideal,E,VS2,63.0,57.0,1629,5.04,4.99,3.16
40666,0.5,Premium,E,VS2,62.6,60.0,1629,5.03,5.0,3.14
40667,0.76,Premium,G,I1,63.0,55.0,1629,5.83,5.74,3.65
40668,0.5,Premium,G,VS1,60.8,60.0,1629,5.16,5.14,3.13
40669,0.5,Very Good,E,VS2,63.4,59.0,1629,5.09,5.06,3.22
40670,0.55,Premium,E,SI1,62.4,57.6,1630,5.23,5.28,3.27
40671,0.53,Ideal,F,VS1,61.7,56.0,1630,5.2,5.22,3.21
40672,0.59,Ideal,E,SI1,62.2,57.0,1630,5.34,5.37,3.33
40673,0.53,Very Good,D,SI1,61.4,57.0,1631,5.2,5.26,3.21
40674,0.53,Ideal,D,SI1,62.0,55.0,1631,5.22,5.24,3.24
40675,0.53,Very Good,F,VS2,61.9,58.0,1631,5.17,5.2,3.21
40676,0.53,Ideal,F,VS2,61.8,55.0,1631,5.19,5.23,3.22
40677,0.53,Ideal,F,VS2,61.5,55.0,1631,5.2,5.27,3.22
40678,0.53,Premium,D,SI1,61.0,58.0,1631,5.18,5.22,3.17
40679,0.53,Ideal,F,VS2,61.1,56.0,1631,5.22,5.26,3.2
40680,0.53,Ideal,D,SI1,62.2,56.0,1631,5.19,5.23,3.24
40681,0.53,Very Good,F,VS2,60.6,55.0,1631,5.23,5.26,3.18
40682,0.53,Premium,F,VS2,61.4,60.0,1631,5.18,5.21,3.19
40683,0.53,Ideal,D,SI1,61.7,56.0,1631,5.15,5.23,3.2
40684,0.56,Ideal,G,SI1,62.0,57.0,1631,5.25,5.27,3.26
40685,0.73,Fair,F,SI2,64.7,56.0,1631,5.6,5.53,3.6
40686,0.74,Very Good,E,SI2,63.3,59.0,1632,5.82,5.78,3.67
40687,0.5,Ideal,F,VS2,61.4,57.0,1632,5.16,5.13,3.16
40688,0.58,Ideal,G,VS2,62.3,53.7,1632,5.35,5.38,3.34
40689,0.51,Ideal,G,VS1,60.2,56.0,1632,5.18,5.24,3.14
40690,0.51,Ideal,G,VS1,60.2,57.0,1632,5.16,5.21,3.13
40691,0.51,Ideal,G,VS1,59.0,59.0,1632,5.25,5.28,3.11
40692,0.51,Ideal,F,VS1,61.8,54.0,1632,5.15,5.18,3.19
40693,0.5,Very Good,D,VS2,63.2,60.0,1632,5.04,5.02,3.18
40694,0.57,Very Good,G,VS2,59.9,54.6,1633,5.43,5.46,3.26
40695,0.51,Very Good,D,VS2,63.2,60.0,1633,5.04,5.06,3.19
40696,0.58,Very Good,H,VS2,61.2,55.8,1633,5.39,5.41,3.3
40697,0.51,Ideal,D,VS2,61.7,56.0,1633,5.12,5.15,3.17
40698,0.54,Ideal,H,VS1,61.3,55.9,1633,5.23,5.27,3.21
40699,0.51,Ideal,F,SI1,60.8,57.0,1633,5.15,5.18,3.14
40700,0.59,Ideal,E,SI1,61.7,56.0,1633,5.35,5.45,3.33
40701,0.68,Fair,G,SI1,58.0,71.0,1633,5.85,5.7,3.35
40702,0.56,Ideal,G,SI1,61.2,54.0,1633,5.36,5.32,3.27
40703,0.62,Premium,F,SI1,61.3,60.0,1633,5.48,5.45,3.35
40704,0.51,Very Good,E,VS1,64.4,55.0,1634,5.03,5.07,3.25
40705,0.55,Ideal,G,VS2,60.1,55.0,1634,5.33,5.37,3.22
40706,0.55,Ideal,H,VS1,62.3,56.0,1634,5.22,5.27,3.27
40707,0.51,Ideal,G,VS1,61.2,55.0,1634,5.15,5.19,3.16
40708,0.58,Premium,F,SI1,61.0,57.0,1634,5.41,5.34,3.28
40709,0.58,Premium,F,SI1,62.2,61.0,1634,5.33,5.25,3.29
40710,0.5,Good,D,VS2,63.4,56.0,1635,5.05,5.1,3.22
40711,0.5,Good,D,VS2,63.3,54.0,1635,5.04,5.07,3.2
40712,0.5,Good,D,VS2,63.4,57.0,1635,5.04,5.09,3.21
40713,0.5,Good,D,VS2,63.7,56.0,1635,5.05,5.09,3.23
40714,0.5,Ideal,D,VS2,62.4,55.0,1635,5.1,5.13,3.19
40715,0.53,Very Good,G,VS1,60.9,56.0,1636,5.24,5.27,3.2
40716,0.51,Ideal,E,VS1,62.7,56.0,1636,5.1,5.14,3.21
40717,0.51,Very Good,E,VS1,62.0,61.0,1636,5.11,5.14,3.18
40718,0.58,Very Good,I,VVS1,63.0,57.0,1636,5.29,5.34,3.35
40719,0.58,Ideal,E,SI1,61.5,55.0,1636,5.34,5.39,3.3
40720,0.58,Ideal,E,SI1,61.6,55.0,1636,5.33,5.38,3.3
40721,0.58,Ideal,G,VS2,61.9,56.0,1636,5.34,5.38,3.32
40722,0.58,Premium,I,VVS1,62.6,59.0,1636,5.27,5.31,3.31
40723,0.55,Ideal,F,VS2,62.0,56.0,1636,5.3,5.25,3.27
40724,0.53,Very Good,F,VS2,63.4,56.0,1636,5.16,5.13,3.26
40725,0.53,Premium,F,VS2,62.1,58.0,1636,5.21,5.16,3.22
40726,0.53,Good,D,SI1,63.8,56.0,1636,5.16,5.12,3.28
40727,0.69,Premium,I,SI1,62.0,59.0,1636,5.66,5.63,3.5
40728,0.7,Premium,G,SI2,58.9,59.0,1636,5.73,5.7,3.37
40729,0.53,Very Good,D,SI1,63.4,58.0,1636,5.15,5.11,3.25
40730,0.5,Very Good,G,VS1,62.7,59.0,1637,5.04,5.07,3.17
40731,0.54,Ideal,G,VS1,62.2,56.0,1637,5.19,5.23,3.24
40732,0.32,Ideal,H,VS2,60.8,56.0,523,4.46,4.49,2.72
40733,0.32,Ideal,H,VS2,61.2,56.0,523,4.42,4.44,2.71
40734,0.32,Ideal,H,VS2,60.9,56.0,523,4.42,4.44,2.7
40735,0.32,Ideal,H,VS2,61.2,55.0,523,4.41,4.45,2.71
40736,0.32,Ideal,I,VS1,62.4,54.0,523,4.38,4.4,2.74
40737,0.32,Ideal,I,VS1,60.9,57.0,523,4.43,4.47,2.71
40738,0.32,Ideal,I,VS1,61.3,56.0,523,4.43,4.45,2.72
40739,0.32,Ideal,I,VS1,62.0,54.0,523,4.37,4.41,2.72
40740,0.35,Ideal,H,SI1,61.5,56.0,523,4.56,4.58,2.81
40741,0.35,Ideal,H,SI1,60.8,56.0,523,4.58,4.6,2.79
40742,0.31,Premium,I,SI1,61.3,58.0,523,4.37,4.34,2.67
40743,0.31,Premium,G,SI2,61.8,59.0,523,4.34,4.3,2.67
40744,0.31,Premium,G,SI2,63.0,57.0,523,4.35,4.32,2.73
40745,0.31,Premium,G,SI2,62.3,57.0,523,4.37,4.33,2.71
40746,0.31,Ideal,G,SI2,61.7,56.0,523,4.38,4.34,2.69
40747,0.31,Premium,G,SI2,60.3,59.0,523,4.37,4.35,2.63
40748,0.31,Ideal,G,SI2,60.5,57.0,523,4.4,4.36,2.65
40749,0.31,Premium,G,SI2,61.3,58.0,523,4.4,4.37,2.69
40750,0.31,Premium,J,VS1,61.8,59.0,523,4.33,4.31,2.67
40751,0.31,Premium,J,VS1,60.7,60.0,523,4.39,4.34,2.65
40752,0.31,Ideal,I,SI1,62.7,56.0,523,4.34,4.3,2.71
40753,0.31,Good,I,SI1,63.8,55.0,523,4.34,4.31,2.76
40754,0.31,Ideal,I,SI1,63.0,57.0,523,4.34,4.32,2.73
40755,0.31,Premium,I,SI1,60.7,60.0,523,4.37,4.33,2.64
40756,0.31,Premium,I,SI1,61.5,59.0,523,4.37,4.35,2.68
40757,0.31,Premium,I,SI1,61.4,61.0,523,4.39,4.34,2.68
40758,0.31,Premium,I,SI1,62.3,59.0,523,4.32,4.29,2.68
40759,0.31,Very Good,I,SI1,63.5,56.0,523,4.32,4.28,2.73
40760,0.31,Very Good,G,SI2,63.3,54.0,523,4.34,4.29,2.73
40761,0.57,Ideal,F,VS2,62.3,55.0,1637,5.3,5.36,3.32
40762,0.57,Ideal,F,VS2,62.1,55.0,1637,5.31,5.35,3.31
40763,0.57,Very Good,F,VS2,62.0,54.0,1637,5.31,5.34,3.3
40764,0.57,Ideal,F,VS2,59.2,57.0,1637,5.45,5.5,3.24
40765,0.54,Good,E,VS2,63.1,58.0,1637,5.13,5.21,3.26
40766,0.54,Very Good,E,VS2,60.7,56.0,1637,5.29,5.32,3.22
40767,0.54,Premium,G,VS1,61.1,60.0,1637,5.23,5.28,3.21
40768,0.46,Ideal,D,VS1,62.6,56.0,1637,4.92,4.95,3.09
40769,0.46,Ideal,D,VS1,61.6,57.0,1637,4.95,4.98,3.06
40770,0.4,Ideal,D,VVS1,61.6,56.0,1637,4.74,4.77,2.93
40771,0.5,Ideal,H,VS1,61.1,56.0,1637,5.1,5.14,3.13
40772,0.62,Ideal,F,SI1,62.7,54.0,1637,5.47,5.53,3.45
40773,0.54,Premium,H,VS1,61.3,58.0,1637,5.25,5.22,3.21
40774,0.54,Ideal,G,VS2,61.9,57.0,1637,5.23,5.18,3.22
40775,0.54,Ideal,G,VS2,60.7,56.0,1637,5.29,5.25,3.2
40776,0.54,Ideal,H,VS1,62.4,56.0,1637,5.22,5.2,3.25
40777,0.54,Ideal,H,VS1,61.9,56.0,1637,5.24,5.2,3.23
40778,0.54,Premium,H,VS1,62.4,55.0,1637,5.25,5.2,3.26
40779,0.54,Premium,H,VS1,60.8,61.0,1637,5.29,5.23,3.2
40780,0.54,Ideal,H,VS1,62.7,57.0,1637,5.23,5.17,3.26
40781,0.54,Ideal,H,VS1,61.5,56.0,1637,5.24,5.23,3.22
40782,0.54,Premium,G,VS2,60.0,59.0,1637,5.42,5.22,3.19
40783,0.54,Ideal,G,VS2,62.3,54.0,1637,5.27,5.23,3.27
40784,0.54,Ideal,G,VS2,60.4,57.0,1637,5.33,5.26,3.2
40785,0.54,Premium,G,VS2,62.7,58.0,1637,5.19,5.15,3.24
40786,0.54,Premium,G,VS2,61.0,60.0,1637,5.24,5.18,3.18
40787,0.54,Ideal,E,SI1,60.5,57.0,1637,5.3,5.28,3.2
40788,0.54,Ideal,E,SI1,61.5,57.0,1637,5.25,5.22,3.22
40789,0.54,Ideal,E,SI1,62.1,56.0,1637,5.24,5.19,3.24
40790,0.54,Premium,G,VS2,58.7,62.0,1637,5.36,5.34,3.14
40791,0.54,Good,G,VS2,56.9,62.0,1637,5.42,5.4,3.08
40792,0.54,Premium,E,SI1,61.6,61.0,1637,5.23,5.2,3.21
40793,0.96,Fair,H,I1,61.5,63.0,1637,6.22,6.06,3.78
40794,0.51,Very Good,E,VS2,63.3,55.0,1638,5.12,5.09,3.23
40795,0.51,Very Good,E,VS2,63.5,57.0,1638,5.09,5.05,3.22
40796,0.54,Very Good,F,VS2,60.9,55.0,1639,5.25,5.31,3.21
40797,0.54,Ideal,H,VVS2,61.6,56.0,1639,5.24,5.27,3.24
40798,0.52,Ideal,H,VVS1,60.7,57.0,1639,5.23,5.25,3.18
40799,0.53,Ideal,F,SI1,61.5,56.0,1639,5.2,5.24,3.21
40800,0.53,Ideal,F,SI1,61.9,55.0,1639,5.19,5.21,3.22
40801,0.63,Very Good,H,VS2,61.2,59.2,1640,5.48,5.51,3.36
40802,0.51,Very Good,E,VS2,61.8,58.0,1640,5.13,5.07,3.15
40803,0.5,Ideal,I,VVS2,60.5,57.0,1640,5.14,5.17,3.12
40804,0.54,Good,G,VS1,59.0,62.0,1640,5.3,5.28,3.12
40805,0.47,Premium,E,VS1,61.8,58.0,1640,5.03,4.97,3.09
40806,0.65,Premium,E,SI2,61.4,59.0,1640,5.57,5.52,3.41
40807,0.52,Very Good,E,VS2,63.0,58.0,1641,5.07,5.12,3.21
40808,0.52,Very Good,G,VS1,63.8,58.0,1641,5.06,5.09,3.24
40809,0.58,Ideal,G,VS2,61.1,55.0,1641,5.45,5.42,3.32
40810,0.63,Ideal,H,VS2,62.1,54.0,1641,5.51,5.54,3.43
40811,0.58,Very Good,E,SI1,63.1,56.0,1641,5.36,5.32,3.37
40812,0.58,Premium,E,SI1,60.7,61.0,1641,5.47,5.27,3.28
40813,0.59,Premium,E,VS2,59.1,61.0,1641,5.61,5.53,3.29
40814,0.57,Very Good,G,VS2,63.3,56.0,1641,5.3,5.25,3.34
40815,0.58,Fair,E,SI1,64.4,57.0,1641,5.26,5.24,3.38
40816,0.53,Very Good,G,VS1,63.1,56.0,1642,5.12,5.15,3.24
40817,0.57,Ideal,G,VS2,60.2,59.0,1642,5.38,5.42,3.25
40818,0.57,Good,F,VS2,62.8,62.0,1642,5.22,5.25,3.29
40819,0.67,Fair,F,SI1,56.0,67.0,1642,5.81,5.78,3.25
40820,0.55,Very Good,H,VS1,61.0,56.0,1643,5.26,5.3,3.22
40821,0.55,Ideal,E,VS2,59.3,57.0,1643,5.39,5.43,3.21
40822,0.71,Very Good,J,SI1,60.7,58.0,1643,5.78,5.81,3.52
40823,0.46,Ideal,F,VS1,61.7,56.0,1643,4.93,4.96,3.05
40824,0.59,Good,F,VS2,64.9,57.0,1643,5.2,5.25,3.39
40825,0.48,Very Good,E,VS1,62.2,62.0,1644,4.95,4.99,3.09
40826,0.51,Ideal,D,VS2,60.5,56.0,1644,5.2,5.21,3.15
40827,0.52,Ideal,E,VS2,61.5,56.0,1644,5.14,5.17,3.17
40828,0.52,Ideal,E,VS2,61.3,55.0,1644,5.19,5.22,3.19
40829,0.52,Ideal,E,VS2,61.0,57.0,1644,5.19,5.21,3.17
40830,0.71,Good,J,VS2,63.5,64.0,1644,5.65,5.6,3.57
40831,0.54,Ideal,G,VS2,61.0,57.0,1644,5.24,5.28,3.21
40832,0.54,Good,D,VS2,60.9,60.0,1644,5.28,5.36,3.24
40833,0.57,Premium,E,VS2,62.5,55.0,1645,5.33,5.27,3.31
40834,0.55,Ideal,D,VS2,61.0,56.0,1645,5.28,5.31,3.23
40835,0.5,Good,G,VS1,59.8,63.0,1645,5.12,5.15,3.07
40836,0.55,Premium,G,VS2,61.5,61.0,1645,5.27,5.23,3.23
40837,0.5,Very Good,D,VS2,63.4,58.0,1646,5.04,5.06,3.2
40838,0.5,Very Good,D,VS2,61.1,58.0,1646,5.07,5.11,3.11
40839,0.52,Ideal,E,VS2,61.3,54.0,1646,5.21,5.2,3.19
40840,0.52,Premium,E,VS2,60.9,58.0,1646,5.2,5.18,3.16
40841,0.5,Ideal,D,VS2,60.1,59.0,1646,5.14,5.17,3.1
40842,0.6,Ideal,F,SI1,61.5,58.0,1646,5.38,5.41,3.32
40843,0.59,Ideal,D,SI1,62.5,55.0,1646,5.4,5.42,3.38
40844,0.64,Good,F,SI1,57.9,64.0,1646,5.76,5.65,3.3
40845,0.56,Premium,F,SI1,61.0,58.0,1646,5.36,5.33,3.26
40846,0.6,Premium,G,SI1,61.9,61.0,1646,5.38,5.34,3.32
40847,0.6,Premium,G,SI1,61.8,60.0,1646,5.38,5.37,3.32
40848,0.53,Very Good,E,VS2,59.1,60.0,1647,5.3,5.26,3.12
40849,0.53,Very Good,G,VS1,62.3,55.0,1648,5.15,5.18,3.22
40850,0.53,Very Good,G,VS1,61.2,57.0,1648,5.22,5.26,3.2
40851,0.57,Very Good,G,VS1,59.3,56.0,1648,5.38,5.44,3.21
40852,0.5,Ideal,H,VVS1,62.5,53.0,1648,5.09,5.12,3.19
40853,0.5,Ideal,H,VVS1,61.9,54.0,1648,5.13,5.14,3.18
40854,0.6,Ideal,H,VS2,61.1,56.0,1648,5.47,5.49,3.35
40855,0.52,Ideal,H,VS1,61.1,57.0,1648,5.17,5.22,3.17
40856,0.59,Ideal,H,VS2,62.2,59.0,1648,5.38,5.34,3.33
40857,0.54,Premium,F,VS1,61.8,59.0,1649,5.16,5.23,3.21
40858,0.55,Ideal,F,VS2,61.3,54.0,1649,5.27,5.33,3.25
40859,0.5,Ideal,E,VS1,62.5,57.0,1649,4.99,5.05,3.14
40860,0.56,Ideal,E,SI1,61.6,55.0,1649,5.31,5.33,3.28
40861,0.51,Ideal,E,SI1,61.5,55.0,1649,5.18,5.15,3.18
40862,0.54,Very Good,D,SI1,60.3,61.0,1650,5.26,5.29,3.18
40863,0.53,Ideal,F,VS2,62.2,55.0,1650,5.16,5.19,3.22
40864,0.54,Ideal,D,SI1,61.7,55.0,1650,5.23,5.27,3.24
40865,0.54,Premium,D,SI1,62.6,57.0,1650,5.21,5.12,3.23
40866,0.7,Premium,G,I1,61.9,58.0,1650,5.74,5.69,3.54
40867,0.71,Good,I,SI1,63.6,63.0,1651,5.61,5.64,3.58
40868,0.71,Good,I,SI1,60.0,64.0,1651,5.71,5.79,3.45
40869,0.57,Very Good,D,VS2,60.4,57.0,1651,5.35,5.38,3.24
40870,0.52,Ideal,E,VS2,61.0,55.0,1651,5.2,5.26,3.19
40871,0.52,Ideal,D,SI1,62.5,56.0,1651,5.19,5.14,3.23
40872,0.52,Premium,F,VS2,60.0,57.0,1651,5.24,5.22,3.14
40873,0.52,Premium,F,VS2,58.5,60.0,1651,5.29,5.24,3.08
40874,0.77,Fair,D,SI2,65.1,63.0,1651,5.71,5.65,3.7
40875,0.85,Fair,G,I1,62.7,60.0,1651,6.05,5.96,3.77
40876,0.51,Ideal,G,VS1,62.3,53.5,1652,5.09,5.14,3.19
40877,0.59,Ideal,F,SI1,61.7,56.0,1652,5.36,5.4,3.32
40878,0.62,Ideal,H,VS2,62.8,57.0,1652,5.43,5.4,3.4
40879,0.52,Very Good,E,VS2,62.5,58.0,1653,5.13,5.18,3.22
40880,0.54,Very Good,F,VS1,61.8,59.0,1653,5.15,5.22,3.21
40881,0.54,Very Good,F,VS1,60.0,59.0,1653,5.26,5.32,3.17
40882,0.53,Very Good,E,VS2,62.8,57.0,1653,5.16,5.19,3.25
40883,0.56,Premium,H,VS1,59.8,62.0,1653,5.36,5.31,3.19
40884,0.5,Ideal,D,VS2,62.4,55.0,1653,5.09,5.1,3.18
40885,0.56,Premium,E,SI1,62.5,59.0,1653,5.24,5.2,3.26
40886,0.53,Ideal,I,IF,62.1,55.0,1654,5.18,5.22,3.23
40887,0.57,Ideal,E,VS2,62.1,55.0,1654,5.33,5.37,3.32
40888,0.57,Very Good,E,VS2,63.0,59.0,1654,5.25,5.29,3.32
40889,0.56,Premium,F,VS2,59.6,58.0,1654,5.34,5.36,3.19
40890,0.46,Ideal,G,IF,62.1,56.0,1654,4.93,4.96,3.07
40891,0.5,Premium,F,VS2,60.7,58.0,1654,5.16,5.12,3.12
40892,0.5,Ideal,F,VS2,61.6,53.0,1654,5.13,5.09,3.15
40893,0.5,Premium,F,VS2,61.1,60.0,1654,5.12,5.1,3.12
40894,0.5,Ideal,F,VS2,62.9,55.0,1654,5.1,5.07,3.2
40895,0.5,Premium,F,VS2,61.3,60.0,1654,5.13,5.08,3.13
40896,0.5,Premium,F,VS2,61.9,56.0,1654,5.13,5.08,3.16
40897,0.5,Premium,F,VS2,62.4,60.0,1654,5.08,5.05,3.16
40898,0.5,Premium,F,VS2,61.8,58.0,1654,5.1,5.06,3.14
40899,0.5,Premium,F,VS2,61.8,58.0,1654,5.1,5.07,3.14
40900,0.5,Premium,F,VS2,62.1,58.0,1654,5.1,5.01,3.14
40901,0.5,Premium,F,VS2,62.8,61.0,1654,5.07,5.03,3.17
40902,0.5,Ideal,D,SI1,60.9,57.0,1654,5.18,5.14,3.14
40903,0.5,Ideal,D,SI1,60.8,56.0,1654,5.14,5.12,3.12
40904,0.5,Ideal,D,SI1,61.6,55.0,1654,5.13,5.1,3.15
40905,0.5,Premium,D,SI1,62.2,59.0,1654,5.13,5.1,3.18
40906,0.5,Premium,D,SI1,62.2,57.0,1654,5.11,5.08,3.17
40907,0.5,Premium,D,SI1,60.7,61.0,1654,5.12,5.09,3.1
40908,0.5,Premium,D,SI1,62.1,58.0,1654,5.1,5.07,3.16
40909,0.5,Ideal,D,SI1,62.9,57.0,1654,5.08,5.06,3.19
40910,0.5,Ideal,D,SI1,62.6,57.0,1654,5.1,5.06,3.18
40911,0.5,Ideal,D,SI1,61.9,57.0,1654,5.08,5.06,3.14
40912,0.5,Premium,D,SI1,62.6,56.0,1654,5.05,5.04,3.16
40913,0.6,Ideal,F,SI1,62.7,54.0,1654,5.43,5.39,3.39
40914,0.53,Premium,E,SI1,62.2,56.0,1654,5.22,5.16,3.23
40915,0.73,Premium,J,VS2,62.8,58.0,1654,5.77,5.71,3.6
40916,0.5,Premium,E,VS2,58.6,60.0,1654,5.21,5.16,3.04
40917,0.5,Premium,E,VS2,60.6,59.0,1654,5.17,5.06,3.1
40918,0.53,Very Good,G,VS1,59.6,58.0,1655,5.24,5.31,3.15
40919,0.57,Ideal,H,VS2,61.6,57.0,1655,5.35,5.37,3.3
40920,0.53,Ideal,F,VS2,61.2,56.0,1655,5.22,5.25,3.2
40921,0.53,Ideal,F,VS2,61.1,54.0,1655,5.26,5.29,3.22
40922,0.5,Ideal,E,VS2,60.6,59.0,1655,5.1,5.2,3.12
40923,0.58,Very Good,E,VS2,61.9,58.0,1656,5.31,5.36,3.3
40924,0.51,Ideal,G,VS1,61.7,56.0,1656,5.1,5.14,3.16
40925,0.51,Very Good,G,VS1,62.9,58.0,1656,5.05,5.1,3.19
40926,0.51,Ideal,G,VS1,62.7,56.0,1656,5.08,5.1,3.19
40927,0.51,Ideal,E,VS2,61.8,56.0,1656,5.12,5.14,3.17
40928,0.51,Ideal,E,VS2,62.0,56.0,1656,5.11,5.15,3.18
40929,0.51,Ideal,G,VS1,62.1,55.0,1656,5.14,5.17,3.2
40930,0.51,Ideal,E,VS2,61.7,54.0,1656,5.13,5.18,3.18
40931,0.51,Ideal,G,VS1,62.2,55.0,1656,5.11,5.14,3.19
40932,0.51,Premium,G,VS1,62.1,60.0,1656,5.1,5.11,3.17
40933,0.51,Ideal,G,VS1,62.5,57.0,1656,5.07,5.14,3.19
40934,0.51,Ideal,G,VS1,62.7,54.0,1656,5.08,5.1,3.19
40935,0.51,Premium,G,VS1,62.3,59.0,1656,5.06,5.12,3.17
40936,0.51,Ideal,E,VS2,60.4,57.0,1656,5.15,5.18,3.12
40937,0.51,Ideal,G,VS1,61.9,56.0,1656,5.1,5.14,3.17
40938,0.51,Ideal,E,VS2,61.6,56.3,1656,5.14,5.15,3.16
40939,0.51,Ideal,E,VS2,60.9,56.0,1656,5.15,5.2,3.15
40940,0.51,Ideal,G,VS1,59.7,57.0,1656,5.2,5.25,3.12
40941,0.51,Premium,G,VS1,62.5,58.0,1656,5.09,5.11,3.19
40942,0.51,Premium,E,VS2,61.7,58.0,1656,5.12,5.15,3.17
40943,0.51,Premium,E,VS2,60.3,59.0,1656,5.2,5.22,3.14
40944,0.51,Premium,E,VS2,61.9,59.0,1656,5.06,5.11,3.15
40945,0.51,Premium,E,VS2,61.0,60.0,1656,5.12,5.17,3.14
40946,0.51,Premium,G,VS1,61.1,58.0,1656,5.12,5.19,3.15
40947,0.51,Very Good,G,VS1,62.7,56.0,1656,5.08,5.13,3.2
40948,0.51,Ideal,E,VS2,61.5,57.0,1656,5.09,5.12,3.14
